Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2009;2010;2011;2012;2013
Slovenia;Hong Kong, China;Export;  All Products;Trade Value (US$ Thousand);20298,28;29103,995;43691,198;48585,104;50821,149
Slovenia;Hungary;Export;  All Products;Trade Value (US$ Thousand);639696,64;719092,694;856769,377;709206,254;832608,15
Slovenia;Iceland;Export;  All Products;Trade Value (US$ Thousand);1650,261;1219,868;1570,614;4436,6;2015,927
Slovenia;India;Export;  All Products;Trade Value (US$ Thousand);106468,108;96582,42;121594,185;105927,242;95352,821
Slovenia;Indonesia;Export;  All Products;Trade Value (US$ Thousand);16273,001;12104,751;20555,457;25104,87;16292,924
Slovenia;Iran, Islamic Rep.;Export;  All Products;Trade Value (US$ Thousand);46433,988;58776,428;76062,286;39488,132;33515,647
Slovenia;Iraq;Export;  All Products;Trade Value (US$ Thousand);1979,187;3596,31;5055,165;8408,298;18775,029
Slovenia;Ireland;Export;  All Products;Trade Value (US$ Thousand);22039,192;29490,33;26868,184;24203,354;32397,868
Slovenia;Israel;Export;  All Products;Trade Value (US$ Thousand);23577,654;35478,897;33275,718;45464,389;44540,856
Slovenia;Italy;Export;  All Products;Trade Value (US$ Thousand);2598008,993;2959491,56;3449419,69;3062492,995;3308236,298
Slovenia;Jamaica;Export;  All Products;Trade Value (US$ Thousand);319,845;225,567;14,648;153,142;496,562
Slovenia;Japan;Export;  All Products;Trade Value (US$ Thousand);23365,629;22295,159;38484,771;37077,473;50877,721
Slovenia;Jordan;Export;  All Products;Trade Value (US$ Thousand);7715,855;8653,596;9003,993;10408,39;10781,464
Slovenia;Kazakhstan;Export;  All Products;Trade Value (US$ Thousand);63909,172;62086,211;71846,747;86506,326;101347,814
Slovenia;Kenya;Export;  All Products;Trade Value (US$ Thousand);1035,502;941,036;764,202;927,485;531,862
Slovenia;Korea, Dem. Rep.;Export;  All Products;Trade Value (US$ Thousand);138,591;22,759;84,893;105,786;580,765
Slovenia;Korea, Rep.;Export;  All Products;Trade Value (US$ Thousand);24353,87;40147,47;53794,045;48389,985;52661,813
Slovenia;Kuwait;Export;  All Products;Trade Value (US$ Thousand);4708,037;6130,31;7369,539;9513,392;14690,836
Slovenia;Kyrgyz Republic;Export;  All Products;Trade Value (US$ Thousand);4248,49;5270,093;8906,933;8462,734;11522,999
Slovenia;Lao PDR;Export;  All Products;Trade Value (US$ Thousand);24,257;3299,079;32,889;195,234;533,332
Slovenia;Latvia;Export;  All Products;Trade Value (US$ Thousand);29185,493;33093,952;36377,944;43945,362;43491,764
Slovenia;Lebanon;Export;  All Products;Trade Value (US$ Thousand);3353,682;5096,883;7337,562;7897,671;9168,119
Slovenia;Lesotho;Export;  All Products;Trade Value (US$ Thousand);;1,288;;;
Slovenia;Liberia;Export;  All Products;Trade Value (US$ Thousand);59,92;13,828;33,533;30,215;252,584
Slovenia;Libya;Export;  All Products;Trade Value (US$ Thousand);53684,093;46308,844;12619,88;71496,213;76845,036
Slovenia;Lithuania;Export;  All Products;Trade Value (US$ Thousand);83058,205;79474,008;81619,19;76694,094;78845,985
Slovenia;Luxembourg;Export;  All Products;Trade Value (US$ Thousand);23529,157;47635,566;37953,791;39821,837;41896,777
Slovenia;Macao;Export;  All Products;Trade Value (US$ Thousand);1128,641;1408,436;5432,614;1277,825;1663,825
Slovenia;Macedonia, FYR;Export;  All Products;Trade Value (US$ Thousand);224316,565;189323,156;208264,207;199492,191;223574,31
Slovenia;Madagascar;Export;  All Products;Trade Value (US$ Thousand);175,803;32,815;292,891;239,081;254,082
Slovenia;Malawi;Export;  All Products;Trade Value (US$ Thousand);;24,005;;50,118;48,347
Slovenia;Malaysia;Export;  All Products;Trade Value (US$ Thousand);15520,612;10757,209;13099,675;17344,165;17798,112
Slovenia;Maldives;Export;  All Products;Trade Value (US$ Thousand);21,721;25,934;444,161;12,368;112,603
Slovenia;Mali;Export;  All Products;Trade Value (US$ Thousand);6,055;63,974;2,559;65,027;1320,809
Slovenia;Malta;Export;  All Products;Trade Value (US$ Thousand);2750,413;4434,421;4023,03;8933,295;5136,633
Slovenia;Marshall Islands;Export;  All Products;Trade Value (US$ Thousand);9,215;;;;
Slovenia;Mauritania;Export;  All Products;Trade Value (US$ Thousand);1315,901;3427,71;3994,761;3573,503;2181,534
Slovenia;Mauritius;Export;  All Products;Trade Value (US$ Thousand);14824,927;23452,501;2599,587;810,083;381,262
Slovenia;Mayotte;Export;  All Products;Trade Value (US$ Thousand);59,777;61,588;179,912;8,562;59,877
Slovenia;Mexico;Export;  All Products;Trade Value (US$ Thousand);41965,313;59804,233;73309,664;61723,119;55729,007
Slovenia;Moldova;Export;  All Products;Trade Value (US$ Thousand);15507,801;15376,79;20167,048;19677,608;24190,692
Slovenia;Mongolia;Export;  All Products;Trade Value (US$ Thousand);3486,262;3716,054;6101,438;10205,646;15130,012
Slovenia;Montenegro;Export;  All Products;Trade Value (US$ Thousand);122333,305;111002,162;120392,844;109414,734;107488,757
Slovenia;Morocco;Export;  All Products;Trade Value (US$ Thousand);8629,854;9800,975;27001,662;28321,374;26306,076
Slovenia;Mozambique;Export;  All Products;Trade Value (US$ Thousand);;;1,493;335,119;4,191
Slovenia;Myanmar;Export;  All Products;Trade Value (US$ Thousand);12,228;43,44;4,412;70,837;291,644
Slovenia;Namibia;Export;  All Products;Trade Value (US$ Thousand);14,228;26,07;33,392;208,598;307,575
Slovenia;Nauru;Export;  All Products;Trade Value (US$ Thousand);7,612;;;;
Slovenia;Nepal;Export;  All Products;Trade Value (US$ Thousand);3,231;15,326;14,03;38,149;22,38
Slovenia;Netherlands;Export;  All Products;Trade Value (US$ Thousand);355436,699;484370,461;613251,123;538544,77;454560,128
Slovenia;Netherlands Antilles;Export;  All Products;Trade Value (US$ Thousand);12,398;4,416;;;
Slovenia;New Caledonia;Export;  All Products;Trade Value (US$ Thousand);2028,822;1323,516;3122,324;2865,57;795,716
Slovenia;New Zealand;Export;  All Products;Trade Value (US$ Thousand);2307,837;2890,498;3613,835;5138,577;6252,942
Slovenia;Nicaragua;Export;  All Products;Trade Value (US$ Thousand);76,512;1065,918;364,78;207,054;106,606
Slovenia;Niger;Export;  All Products;Trade Value (US$ Thousand);50,294;44,003;152,929;115,905;300,282
Slovenia;Nigeria;Export;  All Products;Trade Value (US$ Thousand);5051,799;6696,911;9295,432;14426,306;10378,407
Slovenia;Northern Mariana Islands;Export;  All Products;Trade Value (US$ Thousand);;20,623;;;
Slovenia;Norway;Export;  All Products;Trade Value (US$ Thousand);52018,677;55775,531;63918,534;64663,846;84383,079
Slovenia;Occ.Pal.Terr;Export;  All Products;Trade Value (US$ Thousand);27,775;218,36;19,806;91,955;431,987
Slovenia;Oman;Export;  All Products;Trade Value (US$ Thousand);2541,201;6026,548;2706,267;2026,364;2163,997
Slovenia;Other Asia, nes;Export;  All Products;Trade Value (US$ Thousand);10568,097;19641,042;27564,204;17536,658;17065,784
Slovenia;Pakistan;Export;  All Products;Trade Value (US$ Thousand);24228,719;37028,364;22598,629;12912,103;5648,819
Slovenia;Panama;Export;  All Products;Trade Value (US$ Thousand);2076,18;2402,169;3320,894;4006,317;6893,718
Slovenia;Papua New Guinea;Export;  All Products;Trade Value (US$ Thousand);265,338;34,836;11,338;7,205;
Slovenia;Paraguay;Export;  All Products;Trade Value (US$ Thousand);245,24;438,35;660,273;5408,745;2805,602
Slovenia;Peru;Export;  All Products;Trade Value (US$ Thousand);1259,515;1412,957;1345,426;2464,392;3957,283
Slovenia;Philippines;Export;  All Products;Trade Value (US$ Thousand);2023,546;4201,11;7342,449;4060,953;6308,327
Slovenia;Poland;Export;  All Products;Trade Value (US$ Thousand);653770,086;835790,348;904110,652;806118,564;854633,732
Slovenia;Portugal;Export;  All Products;Trade Value (US$ Thousand);63761,792;69690,929;69063,601;54607,212;64255,051
Slovenia;Qatar;Export;  All Products;Trade Value (US$ Thousand);3838,307;7106,847;6540,893;6788,803;6973,962
Slovenia;Romania;Export;  All Products;Trade Value (US$ Thousand);335467,448;390629,817;488114,706;385637,374;400899,157
Slovenia;Russian Federation;Export;  All Products;Trade Value (US$ Thousand);732690,314;782362,858;1039124,22;1211135,615;1354768,526
Slovenia;Rwanda;Export;  All Products;Trade Value (US$ Thousand);4,423;44,433;163,109;;3370,416
Slovenia;Saint Pierre and Miquelon;Export;  All Products;Trade Value (US$ Thousand);;22,029;85,824;47,433;
Slovenia;San Marino;Export;  All Products;Trade Value (US$ Thousand);12835,977;9343,904;6709,195;8329,302;9590,594
Slovenia;Saudi Arabia;Export;  All Products;Trade Value (US$ Thousand);45623,498;61747,817;76610,463;78121,824;70495,341
Slovenia;Senegal;Export;  All Products;Trade Value (US$ Thousand);569,213;535,285;212,501;376,078;324,664
Slovenia;Serbia, FR(Serbia/Montenegro);Export;  All Products;Trade Value (US$ Thousand);896614,023;900506,459;979497,671;955090,26;990654,647
Slovenia;Seychelles;Export;  All Products;Trade Value (US$ Thousand);183,759;348,686;238,501;143,043;152,421
Slovenia;Sierra Leone;Export;  All Products;Trade Value (US$ Thousand);;;;1094,905;818,297
Slovenia;Singapore;Export;  All Products;Trade Value (US$ Thousand);18831,441;25530,878;26635,857;23074,792;27411,067
Slovenia;Sint Maarten;Export;  All Products;Trade Value (US$ Thousand);;;;;117,014
